Carro;Piloto;Time of Day;Lap;LeadLap;Lap Tm;Lap Tm (Segundos);Pit Time;Speed;S1;S1 Tm;S2;S2 Tm;S3;S3 Tm;SPT;SPT Tm
24;24 - FELIPE BARTZ - Stock Car Pro Rookie;10:42:22.175;9;9,0;1:28.494;88,494;;135,467;;;0,0;20.731;0,0;37.743;;
24;24 - FELIPE BARTZ - Stock Car Pro Rookie;10:43:45.603;10;10,0;1:23.428;83,428;;143,693;0,0;26.096;0,0;20.532;0,0;36.800;201,1;0.571
24;24 - FELIPE BARTZ - Stock Car Pro Rookie;10:45:34.001;11;12,0;1:48.398;108,398;31.713;110,592;0,0;25.920;0,0;20.782;;;203,6;0.564
24;24 - FELIPE BARTZ - Stock Car Pro Rookie;10:47:01.356;12;13,0;1:27.355;87,355;;137,233;;;0,0;20.633;0,0;37.109;;
24;24 - FELIPE BARTZ - Stock Car Pro Rookie;10:48:24.653;13;14,0;1:23.297;83,297;;143,919;0,0;25.952;0,0;20.585;0,0;36.760;202,5;0.567
24;24 - FELIPE BARTZ - Stock Car Pro Rookie;10:49:47.997;14;14,0;1:23.344;83,344;;143,838;0,0;25.976;0,0;20.502;0,0;36.866;203,3;0.565
24;24 - FELIPE BARTZ - Stock Car Pro Rookie;10:51:11.158;15;15,0;1:23.161;83,161;;144,154;0,0;25.964;0,0;20.504;0,0;36.693;203,6;0.564
24;24 - FELIPE BARTZ - Stock Car Pro Rookie;10:52:34.140;16;16,0;1:22.982;82,982;;144,465;0,0;25.805;0,0;20.415;0,0;36.762;204,3;0.562
24;24 - FELIPE BARTZ - Stock Car Pro Rookie;10:53:57.797;17;17,0;1:23.657;83,657;;143,299;0,0;26.331;0,0;20.494;0,0;36.832;204,3;0.562
24;24 - FELIPE BARTZ - Stock Car Pro Rookie;10:55:20.813;18;18,0;1:23.016;83,016;;144,406;0,0;25.779;0,0;20.464;0,0;36.773;204,7;0.561
24;24 - FELIPE BARTZ - Stock Car Pro Rookie;10:56:43.789;19;19,0;1:22.976;82,976;;144,476;0,0;25.799;0,0;20.432;0,0;36.745;204,7;0.561
24;24 - FELIPE BARTZ - Stock Car Pro Rookie;10:58:06.861;20;20,0;1:23.072;83,072;;144,309;0,0;25.797;0,0;20.467;0,0;36.808;205,4;0.559
24;24 - FELIPE BARTZ - Stock Car Pro Rookie;10:59:29.906;21;21,0;1:23.045;83,045;;144,355;0,0;25.886;0,0;20.503;0,0;36.656;205,4;0.559
24;24 - FELIPE BARTZ - Stock Car Pro Rookie;11:00:52.985;22;22,0;1:23.079;83,079;;144,296;0,0;25.832;0,0;20.457;0,0;36.790;204,7;0.561
24;24 - FELIPE BARTZ - Stock Car Pro Rookie;11:02:15.844;23;23,0;1:22.859;82,859;;144,68;0,0;25.747;0,0;20.388;0,0;36.724;206,2;0.557
121;121 - FELIPE BAPTISTA - Stock Car Pro;10:30:27.312;1;1,0;1:32.044;92,044;;130,242;0,0;31.037;0,0;22.120;0,0;38.887;183,7;0.625
121;121 - FELIPE BAPTISTA - Stock Car Pro;10:31:52.298;2;2,0;1:24.986;84,986;;141,059;0,0;26.785;0,0;20.984;0,0;37.217;209,2;0.549
121;121 - FELIPE BAPTISTA - Stock Car Pro;10:33:17.314;3;3,0;1:25.016;85,016;;141,009;0,0;26.585;0,0;21.025;0,0;37.406;207,3;0.554
121;121 - FELIPE BAPTISTA - Stock Car Pro;10:34:42.999;4;4,0;1:25.685;85,685;;139,908;0,0;27.396;0,0;20.955;0,0;37.334;206,5;0.556
121;121 - FELIPE BAPTISTA - Stock Car Pro;10:36:07.272;5;5,0;1:24.273;84,273;;142,252;0,0;26.516;0,0;21.012;0,0;36.745;208,8;0.550
121;121 - FELIPE BAPTISTA - Stock Car Pro;10:37:29.393;6;6,0;1:22.121;82,121;;145,98;0,0;25.435;0,0;20.371;0,0;36.315;206,5;0.556
121;121 - FELIPE BAPTISTA - Stock Car Pro;10:38:51.743;7;7,0;1:22.350;82,35;;145,574;0,0;25.526;0,0;20.434;0,0;36.390;207,7;0.553
121;121 - FELIPE BAPTISTA - Stock Car Pro;10:40:14.185;8;8,0;1:22.442;82,442;;145,411;0,0;25.487;0,0;20.372;0,0;36.583;207,7;0.553
121;121 - FELIPE BAPTISTA - Stock Car Pro;10:41:36.956;9;9,0;1:22.771;82,771;;144,833;0,0;25.557;0,0;20.380;0,0;36.834;206,5;0.556
121;121 - FELIPE BAPTISTA - Stock Car Pro;10:42:58.988;10;10,0;1:22.032;82,032;;146,138;0,0;25.452;0,0;20.293;0,0;36.287;206,5;0.556
121;121 - FELIPE BAPTISTA - Stock Car Pro;10:44:20.902;11;11,0;1:21.914;81,914;;146,349;0,0;25.361;0,0;20.227;0,0;36.326;207,7;0.553
121;121 - FELIPE BAPTISTA - Stock Car Pro;10:46:24.256;12;12,0;2:03.354;123,354;42.614;97,184;0,0;25.608;0,0;20.978;;;207,3;0.554
121;121 - FELIPE BAPTISTA - Stock Car Pro;10:47:50.268;13;13,0;1:26.012;86,012;;139,376;;;0,0;20.463;0,0;36.428;;
121;121 - FELIPE BAPTISTA - Stock Car Pro;10:49:12.678;14;14,0;1:22.410;82,41;;145,468;0,0;25.605;0,0;20.357;0,0;36.448;207,3;0.554
121;121 - FELIPE BAPTISTA - Stock Car Pro;10:50:34.865;15;15,0;1:22.187;82,187;;145,862;0,0;25.511;0,0;20.282;0,0;36.394;207,7;0.553
121;121 - FELIPE BAPTISTA - Stock Car Pro;10:51:57.061;16;16,0;1:22.196;82,196;;145,847;0,0;25.482;0,0;20.336;0,0;36.378;208,8;0.550
121;121 - FELIPE BAPTISTA - Stock Car Pro;10:53:19.442;17;17,0;1:22.381;82,381;;145,519;0,0;25.603;0,0;20.362;0,0;36.416;208,0;0.552
121;121 - FELIPE BAPTISTA - Stock Car Pro;10:54:43.178;18;18,0;1:23.736;83,736;;143,164;0,0;25.568;0,0;20.329;0,0;37.839;208,8;0.550
121;121 - FELIPE BAPTISTA - Stock Car Pro;10:56:05.467;19;19,0;1:22.289;82,289;;145,682;0,0;25.609;0,0;20.321;0,0;36.359;209,6;0.548
121;121 - FELIPE BAPTISTA - Stock Car Pro;10:57:27.602;20;20,0;1:22.135;82,135;;145,955;0,0;25.381;0,0;20.280;0,0;36.474;209,6;0.548
121;121 - FELIPE BAPTISTA - Stock Car Pro;10:58:49.782;21;21,0;1:22.180;82,18;;145,875;0,0;25.472;0,0;20.365;0,0;36.343;209,6;0.548
121;121 - FELIPE BAPTISTA - Stock Car Pro;11:00:29.039;22;22,0;1:39.257;99,257;;120,777;0,0;25.534;0,0;20.417;0,0;53.306;210,7;0.545
90;90 - RICARDO MAURICIO - Stock Car Pro;10:30:27.478;1;1,0;1:32.377;92,377;;129,773;0,0;31.402;0,0;22.753;0,0;38.222;175,3;0.655
90;90 - RICARDO MAURICIO - Stock Car Pro;10:31:52.743;2;2,0;1:25.265;85,265;;140,597;0,0;26.923;0,0;20.990;0,0;37.352;208,0;0.552
90;90 - RICARDO MAURICIO - Stock Car Pro;10:33:18.375;3;3,0;1:25.632;85,632;;139,994;0,0;26.579;0,0;21.124;0,0;37.929;201,8;0.569
90;90 - RICARDO MAURICIO - Stock Car Pro;10:34:44.910;4;4,0;1:26.535;86,535;;138,534;0,0;27.403;0,0;21.194;0,0;37.938;195,0;0.589
90;90 - RICARDO MAURICIO - Stock Car Pro;10:36:11.333;5;5,0;1:26.423;86,423;;138,713;0,0;26.488;0,0;21.016;0,0;38.919;193,3;0.594
90;90 - RICARDO MAURICIO - Stock Car Pro;10:48:31.275;6;14,0;12:19.942;739,942;11:02.274;16,201;0,0;26.253;0,0;20.759;;;193,0;0.595
90;90 - RICARDO MAURICIO - Stock Car Pro;10:49:59.607;7;14,0;1:28.332;88,332;;135,715;;;0,0;20.889;0,0;37.063;;
90;90 - RICARDO MAURICIO - Stock Car Pro;10:51:23.130;8;15,0;1:23.523;83,523;;143,529;0,0;25.503;0,0;20.623;0,0;37.397;204,0;0.563
22;22 - ANDRE MORAES JR - Stock Car Pro Rookie;10:30:27.849;1;1,0;1:33.108;93,108;;128,754;0,0;31.657;0,0;23.438;0,0;38.013;174,0;0.660
22;22 - ANDRE MORAES JR - Stock Car Pro Rookie;10:31:53.498;2;2,0;1:25.649;85,649;;139,967;0,0;27.445;0,0;20.991;0,0;37.213;211,9;0.542
22;22 - ANDRE MORAES JR - Stock Car Pro Rookie;10:33:18.583;3;3,0;1:25.085;85,085;;140,894;0,0;26.396;0,0;21.113;0,0;37.576;210,7;0.545
22;22 - ANDRE MORAES JR - Stock Car Pro Rookie;10:34:43.838;4;4,0;1:25.255;85,255;;140,613;0,0;26.833;0,0;21.126;0,0;37.296;208,8;0.550
22;22 - ANDRE MORAES JR - Stock Car Pro Rookie;10:36:09.665;5;5,0;1:25.827;85,827;;139,676;0,0;26.699;0,0;20.890;0,0;38.238;208,0;0.552
22;22 - ANDRE MORAES JR - Stock Car Pro Rookie;10:37:32.998;6;6,0;1:23.333;83,333;;143,857;0,0;25.760;0,0;20.705;0,0;36.868;207,7;0.553
22;22 - ANDRE MORAES JR - Stock Car Pro Rookie;10:38:59.584;7;7,0;1:26.586;86,586;;138,452;0,0;26.188;0,0;20.681;0,0;39.717;192,0;0.598
95;95 - LUCAS KOHL - Stock Car Pro;10:30:27.028;1;1,0;1:32.377;92,377;;129,773;0,0;31.596;0,0;22.742;0,0;38.039;178,3;0.644
95;95 - LUCAS KOHL - Stock Car Pro;10:31:52.099;2;2,0;1:25.071;85,071;;140,918;0,0;26.927;0,0;20.823;0,0;37.321;208,8;0.550
95;95 - LUCAS KOHL - Stock Car Pro;10:33:17.179;3;3,0;1:25.080;85,08;;140,903;0,0;26.646;0,0;20.713;0,0;37.721;211,9;0.542
95;95 - LUCAS KOHL - Stock Car Pro;10:34:43.150;4;4,0;1:25.971;85,971;;139,442;0,0;27.770;0,0;20.866;0,0;37.335;210,7;0.545
95;95 - LUCAS KOHL - Stock Car Pro;10:36:08.508;5;5,0;1:25.358;85,358;;140,444;0,0;27.117;0,0;20.860;0,0;37.381;214,3;0.536
95;95 - LUCAS KOHL - Stock Car Pro;10:37:31.594;6;6,0;1:23.086;83,086;;144,284;0,0;25.805;0,0;20.583;0,0;36.698;210,3;0.546
30;30 - CESAR RAMOS - Stock Car Pro;10:30:24.699;1;1,0;1:32.730;92,73;;129,279;0,0;31.676;0,0;22.160;0,0;38.894;154,8;0.742
30;30 - CESAR RAMOS - Stock Car Pro;10:31:50.597;2;2,0;1:25.898;85,898;;139,561;0,0;26.610;0,0;20.899;0,0;38.389;204,7;0.561
30;30 - CESAR RAMOS - Stock Car Pro;10:33:16.087;3;3,0;1:25.490;85,49;;140,227;0,0;26.662;0,0;21.026;0,0;37.802;200,1;0.574
30;30 - CESAR RAMOS - Stock Car Pro;10:34:42.068;4;4,0;1:25.981;85,981;;139,426;0,0;27.333;0,0;21.070;0,0;37.578;203,3;0.565
11;11 - GAETANO DI MAURO - Stock Car Pro;10:30:23.104;1;1,0;1:31.531;91,531;;130,972;0,0;31.273;0,0;22.387;0,0;37.871;148,6;0.773
